userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,suppressed,date
10075168,TedderBot,39250531,552961005,552867287,0,2013 Prague explosion,2013-04-30T23:20:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-04-30
39197131,Yapperbot,78390144,1291766768,1291737417,0,2024-2025 Canada Post labour dispute,2025-05-23T08:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-23
39197131,Yapperbot,80021055,1291721515,1291672191,0,2025 Khuzdar school bus bombing,2025-05-23T00:00:51Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-23
39197131,Yapperbot,80029581,1291687966,1291645749,0,2025 Philippine cabinet reshuffle,2025-05-22T20:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-22
39197131,Yapperbot,80028321,1291678637,1291636779,0,2025 New South Wales floods,2025-05-22T19:00:34Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-22
39197131,Yapperbot,51592132,1291608449,1291576656,0,Wesley Lowery,2025-05-22T09:00:08Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-22
39197131,Yapperbot,80000698,1291205522,1291163439,0,2025 Mogadishu military base bombing,2025-05-19T19:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-19
39197131,Yapperbot,79993622,1291136143,1291104627,0,2025 Palm Springs fertility clinic bombing,2025-05-19T09:00:35Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-19
39197131,Yapperbot,79994511,1290994956,1290966295,0,2025 New Orleans jailbreak,2025-05-18T12:00:22Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-18
39197131,Yapperbot,78382663,1290939700,1290897540,0,2025 Pakistan Super League,2025-05-18T02:00:37Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-18
39197131,Yapperbot,76692116,1290933565,1290890329,0,2025 NBA playoffs,2025-05-18T01:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-18
39197131,Yapperbot,79960760,1290514727,1290481499,0,2025 visit by Donald Trump to the Middle East,2025-05-15T08:00:42Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-15
39197131,Yapperbot,73137017,1290514726,1290484562,0,Eurovision Song Contest 2025,2025-05-15T08:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-15
39197131,Yapperbot,78813563,1290498472,1290464952,0,Weather of 2025,2025-05-15T05:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-15
39197131,Yapperbot,79960760,1290385144,1290353431,0,2025 visit by Donald Trump to the Middle East,2025-05-14T14:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-14
39197131,Yapperbot,79950780,1290361562,1290330717,0,2025 Tripoli clashes,2025-05-14T10:00:33Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-14
39197131,Yapperbot,79950979,1290329087,1290295941,0,Chromebook challenge,2025-05-14T04:00:04Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-14
39197131,Yapperbot,79796621,1290149663,1290107762,0,2025 India–Pakistan crisis,2025-05-13T03:00:40Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-13
39197131,Yapperbot,69680,1290149656,1290112583,0,Kurdistan Workers' Party,2025-05-13T03:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-13
39197131,Yapperbot,79915296,1289540198,1289510999,0,2025 India–Pakistan conflict protests,2025-05-09T08:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-09
39197131,Yapperbot,79886126,1289363941,1289326769,0,Israeli attacks on Yemen (May 2025–present),2025-05-08T04:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-08
39197131,Yapperbot,79895705,1289330516,1289288599,0,2025 India civil defence mock drill,2025-05-07T23:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-07
39197131,Yapperbot,75233819,1288704818,1288678340,0,Leongatha mushroom murders,2025-05-04T10:00:35Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-04
39197131,Yapperbot,79855970,1288548788,1288524614,0,May 2025 drone attack on Gaza Freedom Flotilla,2025-05-03T11:00:22Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-03
39197131,Yapperbot,79850532,1288521198,1288483924,0,April 2025 massacres of Syrian Druze,2025-05-03T05:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-03
39197131,Yapperbot,79850568,1288403907,1288373570,0,2025 May Day protests,2025-05-02T12:00:41Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-02
39197131,Yapperbot,78426999,1288403906,1288373428,0,Alex Nelson Wong,2025-05-02T12:00:40Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-02
39197131,Yapperbot,56816128,1288398349,1288368766,0,Mike Waltz,2025-05-02T11:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-05-02
39197131,Yapperbot,79810824,1288075705,1288049503,0,Port of Shahid Rajaee explosion,2025-04-30T08:00:31Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-30
39197131,Yapperbot,79767095,1288051710,1288016230,0,2025 conclave,2025-04-30T03:00:03Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-30
39197131,Yapperbot,66293084,1287691300,1287644143,0,2025 Singaporean general election,2025-04-27T21:00:39Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-27
39197131,Yapperbot,79790194,1287683986,1287633574,0,Ronen Bar dismissal attempt,2025-04-27T20:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-27
39197131,Yapperbot,79806578,1287408534,1287374904,0,1100th Anniversary of the Croatian Kingdom,2025-04-26T02:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-26
39197131,Yapperbot,79803338,1287408532,1287378449,0,Yaroslav Moskalik,2025-04-26T02:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2025-04-26
