userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,date
1670386,Yellowdesk,33244821,453459874,453249384,0,2011 NHL Premiere,2011-10-02T01:38:57Z,Not even current,NA,2011-10-02
1670386,Yellowdesk,32379272,452602989,452374192,0,2011–12 Welsh Cup,2011-09-26T23:23:58Z,{{current sport}} is superfluous. Temporal nature of the topic is clearly stated in the first paragraph of the article.,NA,2011-09-26
1670386,Yellowdesk,32501324,441971498,441968044,0,Anders Behring Breivik,2011-07-29T01:57:46Z,Change {{current related}} to {{current person}}.,NA,2011-07-29
1670386,Yellowdesk,32501324,441802656,441802517,0,Anders Behring Breivik,2011-07-28T01:57:53Z,Change {{current related}} to {{current person}}.,NA,2011-07-28
1670386,Yellowdesk,32290023,437990731,437901549,0,2011 Copa América disciplinary record,2011-07-06T03:46:53Z,Removed {{current sport}}. Merely news.,NA,2011-07-06
1670386,Yellowdesk,31876081,432594058,432577572,0,Winnipeg Jets,2011-06-04T23:08:58Z,Removed {{current sport}}. Redundant. The temporal quality of the topic is stated in the lede.,NA,2011-06-04
1670386,Yellowdesk,30558470,432593938,432578874,0,2011 French Open,2011-06-04T23:07:58Z,Removed {{current sport}}.  Superfluous. The temporal qualities of the topic are fully described in the lede.,NA,2011-06-04
1670386,Yellowdesk,70501,432593784,432557529,0,Atlanta Thrashers,2011-06-04T23:06:44Z,"Removed {{current sport}}. Superfluous, as the content is repeated in the lede.",NA,2011-06-04
1670386,Yellowdesk,31837039,431353558,430562414,0,2011 Edmonton Energy Season,2011-05-28T16:26:38Z,Removed {{current sport}}. Superflous. The dates of past and future events are clearly indicated on the page. The reader will know when such an event is accurate or not.,NA,2011-05-28
1670386,Yellowdesk,1669496,429276998,429276769,0,Dominique Strauss-Kahn,2011-05-15T19:20:07Z,"Changed to {{current person|date=May 2011}}. Article is about a person, not an event.",NA,2011-05-15
1670386,Yellowdesk,17830097,428511137,428479640,0,2011 IIHF World Championship,2011-05-11T01:18:16Z,Removed {{current sport}}. Superfluous. Temporality of the topic is clearly stated in the lede to the article.,NA,2011-05-11
1670386,Yellowdesk,22468,427500819,427500749,0,Osama bin Laden,2011-05-05T00:55:24Z,/* Death */ The head of the article has {{recent death}}. Superfluous and redundant to add to also to this section {{current}}.,NA,2011-05-05
1670386,Yellowdesk,30505344,426798241,426731119,0,2010–11 Stockport County F.C. season,2011-04-30T22:44:19Z,"The lede and title clearly indicates the temporal nature of the topic. Removed {{current sport}}, as superfuous.",NA,2011-04-30
1670386,Yellowdesk,28563719,425437601,425031967,0,2010–11 UEFA Champions League knockout phase,2011-04-23T02:28:05Z,Merely news. Removed {{current sport}},NA,2011-04-23
1670386,Yellowdesk,30858944,423108962,423092017,0,2011 Grand National,2011-04-09T01:11:41Z,Removed {{current sport}}. Superfluous:  the lede clearly indicates the temporal nature of the activity.,NA,2011-04-09
1670386,Yellowdesk,26912584,422781367,422771314,0,2011 World Men's Curling Championship,2011-04-07T00:29:01Z,"Removed {{current sport}}. Superfluous, and the lede clearly indicates the temporal nature of the activity.",NA,2011-04-07
1670386,Yellowdesk,31162817,418955225,418955053,0,Fukushima nuclear accident,2011-03-15T14:06:04Z,"{{current}} is sufficient: details are already summarized in the lede, no need to restate in template. Further: a technical event, not a natural disaster, which is what {{current disaster}} is intended for.",NA,2011-03-15
1670386,Yellowdesk,11986472,418949501,418946978,0,Fukushima Daiichi Nuclear Power Plant,2011-03-15T13:16:44Z,"/* Effects of 2011 earthquake and tsunami */ A technical incident, not a natural disaster. Change from {{current disaster}} to {{current}}",NA,2011-03-15
1670386,Yellowdesk,31167895,418948281,418944536,0,Timeline of the Fukushima nuclear accident,2011-03-15T13:06:25Z,"Not a natural disaster, but a technical event subsequent to a natural event. Change from {{current disaster}} to {{current}}",NA,2011-03-15
1670386,Yellowdesk,1251647,414908566,413635515,0,Yukon Quest,2011-02-20T05:59:38Z,Removed {{current sport}}. Article not changing rapidly.,NA,2011-02-20
1670386,Yellowdesk,29662654,414907586,413872063,0,Varsity Series (Nottingham),2011-02-20T05:48:28Z,/* 2011: University 0–1 Trent */ Information hardly changes rapidly in a series. Removed {{current sport}},NA,2011-02-20
1670386,Yellowdesk,30155661,405109648,404428792,0,Murder of Michael McGurk,2010-12-31T03:47:44Z,Removed {{current person}}. No edits for three days.,NA,2010-12-31
1670386,Yellowdesk,462531,404178413,403963843,0,United States congressional apportionment,2010-12-25T15:51:26Z,Tag {{Cleanup|date=November 2008}} removed for lack of current discussion.,NA,2010-12-25
1670386,Yellowdesk,29067590,389910019,389906806,0,Ajka alumina plant accident,2010-10-10T17:08:06Z,Not a natural disaster. Removed {{current disaster}}. Man made event.,NA,2010-10-10
1670386,Yellowdesk,77807,382385851,382372095,0,Discovery Channel,2010-09-02T01:20:34Z,Misplaced {{current}} tag removed. Not a section.,NA,2010-09-02
1670386,Yellowdesk,28286681,380066670,378181901,0,2010 Norwegian Third Division,2010-08-21T01:19:33Z,"A foot ball season is not a current event. Removed {{Current sport}}, intended for actively changing articles edited by many on the same day. [[Template:Current sport#Guidelines]].",NA,2010-08-21
1670386,Yellowdesk,1855482,360628992,360628743,0,2010 United Kingdom general election,2010-05-07T00:55:47Z,/* Irregularities */ Removed {{current section} template. Redundant. Already exists {{current}} template at top of article.,NA,2010-05-07
1670386,Yellowdesk,1855482,360628743,360628662,0,2010 United Kingdom general election,2010-05-07T00:54:04Z,/* Results breakdown */ {{Current section}} removed. Already exists {{current}} tag at top of article. Redundant.,NA,2010-05-07
1670386,Yellowdesk,27013778,357025687,356974181,0,2010 Nippon Professional Baseball season,2010-04-19T17:17:33Z,Removed {{current sport}}. All articles are subject to change. Nothing special about a team having a sports season.,NA,2010-04-19
1670386,Yellowdesk,26985385,356783627,356783475,0,Effects of the April 2010 Eyjafjallajökull eruption,2010-04-18T13:43:55Z,fix {{current related}} template links,NA,2010-04-18
1670386,Yellowdesk,26985385,356783475,356782085,0,Effects of the April 2010 Eyjafjallajökull eruption,2010-04-18T13:42:33Z,One {{current}} template is sufficient,NA,2010-04-18
1670386,Yellowdesk,26709230,352329720,352329135,0,ROKS Cheonan (PCC-772),2010-03-27T13:00:27Z,Template current related: 2010 Baengnyeong incident,NA,2010-03-27
1670386,Yellowdesk,22880022,351187554,350803325,0,Biathlon at the 2010 Winter Paralympics,2010-03-21T17:07:07Z,Event over. Removed {{current sport}},NA,2010-03-21
1670386,Yellowdesk,26395213,351186533,350948477,0,Timeline of relief efforts after the 2010 Chile earthquake,2010-03-21T17:01:22Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,26370361,351186458,350865949,0,Humanitarian response to the 2010 Chile earthquake,2010-03-21T17:00:56Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,5272763,351186345,349814343,0,Cauquenes,2010-03-21T17:00:15Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,730685,351186248,350112324,0,Biobío Region,2010-03-21T16:59:44Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,75735,351186162,350258939,0,"Concepción, Chile",2010-03-21T16:59:13Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,21383,351186105,350756672,0,Nigeria,2010-03-21T16:58:52Z,convert {{current related}} to {{see also}},NA,2010-03-21
1670386,Yellowdesk,26272951,345476051,345472741,0,2010 Madeira floods and mudslides,2010-02-21T19:00:52Z,"actually a natural event, hence {{current disaster}}",NA,2010-02-21
1670386,Yellowdesk,3960800,339657140,339575304,0,List of natural disasters by death toll,2010-01-24T03:22:45Z,Unremarkable that a list of disasters contains a mention of a current natural disaster.,NA,2010-01-24
1670386,Yellowdesk,13373,337926120,337925263,0,Haiti,2010-01-15T02:45:20Z,"/* 2010 earthquake */ One ""current"" tag for the article is sufficient. The top explains, and there's a link at the section.",NA,2010-01-15
1670386,Yellowdesk,2290598,331514333,331507828,0,Killing in the Name,2009-12-13T23:20:31Z,"Removed {{Current}}, intended for articles edited by many on the same day. [[Template:Current#Guidelines]]. Just 12 editors on the current date. Merely actively edited.",NA,2009-12-13
1670386,Yellowdesk,15775663,329366713,329126284,0,Assassination of Julius Caesar,2009-12-03T02:03:45Z,Removed {{current}}. Unwarranted.,NA,2009-12-03
1670386,Yellowdesk,20353,325184186,325181512,0,Metrication,2009-11-11T04:10:29Z,"/* United States */ Removed the undated and unreferenced statement: ""amendment that would allow (but not require) metric-only labels is currently under consideration""",NA,2009-11-11
1670386,Yellowdesk,35539361,319553354,319515926,0,Calday Grange Grammar School,2009-10-13T03:09:08Z,One {{current}} tag is sufficient in an article.,NA,2009-10-13
1670386,Yellowdesk,5107081,317277046,317197730,0,2009 German federal election,2009-10-01T13:42:42Z,REmoved {{current election}}. Election and counting substantially concluded.,NA,2009-10-01
1670386,Yellowdesk,2291088,315951575,315640003,0,Sweetwater Creek (Chattahoochee River tributary),2009-09-24T17:09:30Z,"removed {{current related}}, replaced with ""seealso"" template",NA,2009-09-24
1670386,Yellowdesk,416406,315932712,311502679,0,List of United States senators from Massachusetts,2009-09-24T15:29:23Z,/* Mid-term vacancy appointment processes */ current law,NA,2009-09-24
1670386,Yellowdesk,56472,312581424,312468343,0,Benjamin Netanyahu,2009-09-08T13:00:38Z,/* Prime Minister (2009– ) */ Removed {{current related}}. Unspecified related event.  See [[Template:Current related#Guidelines]].,NA,2009-09-08
1670386,Yellowdesk,184136,310563877,310559273,0,Ted Kennedy,2009-08-28T16:15:43Z,/* Death */ Removed {{current|section}}. Redundant to the {{recent death}} template at top of article.,NA,2009-08-28
1670386,Yellowdesk,184136,310175947,310175748,0,Ted Kennedy,2009-08-26T15:09:04Z,/* Death */ Removed redundant {{current}} tag.,NA,2009-08-26
1670386,Yellowdesk,3191323,308303375,308282769,0,Charles Coventry (Zimbabwean cricketer),2009-08-16T14:54:27Z,Change to {{current sport}},NA,2009-08-16
1670386,Yellowdesk,2815454,307427619,307312992,0,Noordin Mohammad Top,2009-08-11T20:19:44Z,/* Possible death */ Eedundant to template at top of page. Removed {{current}},NA,2009-08-11
1670386,Yellowdesk,210892,305368041,305362232,0,Firefox,2009-08-01T00:01:58Z,/* Market adoption */ Removed {{current}}. Merely news.,NA,2009-08-01
1670386,Yellowdesk,3257740,304609349,304335827,0,List of Kelly Clarkson concert tours,2009-07-28T03:38:52Z,/* 2009: All I Ever Wanted Summer Fair Mini-Tour */ Merely news. Removed {{current|date=July 2009}},NA,2009-07-28
1670386,Yellowdesk,315396,304313902,304313769,0,Gran Telescopio Canarias,2009-07-26T16:21:24Z,"removing ""currently""",NA,2009-07-26
1670386,Yellowdesk,315396,304313769,304313187,0,Gran Telescopio Canarias,2009-07-26T16:20:25Z,"""currently"" is not a date",NA,2009-07-26
1670386,Yellowdesk,23107059,304055224,303995483,0,2009 Norwich North by-election,2009-07-25T02:42:09Z,Removed {{current related|date=July 2009}}. Election concluded.,NA,2009-07-25
1670386,Yellowdesk,44002,304039242,304038272,0,United States Attorney General,2009-07-25T00:32:51Z,"superfluous ""current""",NA,2009-07-25
1670386,Yellowdesk,20741383,295056056,290703206,0,2011 Singaporean general election,2009-06-07T22:08:05Z,use of {{current election}} at this time is inappropriate,NA,2009-06-07
1670386,Yellowdesk,11100973,295055835,290105055,0,2011 Scottish Parliament election,2009-06-07T22:06:47Z,{{current election}} template inappropriate at this time,NA,2009-06-07
1670386,Yellowdesk,20102947,295055592,295050415,0,2012 United States presidential election,2009-06-07T22:05:33Z,"Template ""current election"" is inappropriate at this stage",NA,2009-06-07
1670386,Yellowdesk,22861703,295037537,294939627,0,2009 World Series of Poker results,2009-06-07T20:19:41Z,Removed {{current}}. Redundant. Dates and context adequately indicate changing nature of topic.,NA,2009-06-07
1670386,Yellowdesk,19193239,295037105,295032412,0,Big Brother (British TV series) series 10,2009-06-07T20:17:02Z,Removed {{current}}. Merely news; intended for articles edited by many on the same day. [[Template:Current#Guidelines]].,NA,2009-06-07
1670386,Yellowdesk,2095829,294584991,294583939,0,Sonia Sotomayor,2009-06-05T14:56:05Z,/* Nomination to the United States Supreme Court */ Removed {{current}}. Superfluous. Link to nomination article sufficient.,NA,2009-06-05
1670386,Yellowdesk,12102,294575308,294555820,0,General Motors,2009-06-05T13:50:20Z,Removed {{current}}. Adequate description in lede and link in section to subsidiary article.,NA,2009-06-05
1670386,Yellowdesk,401022,287507558,287491255,0,Jane Harman,2009-05-02T20:13:58Z,Removed {{Current person|date=April 2009}}. Lede fails to indicate why this person is significantly related to some current event.,NA,2009-05-02
1670386,Yellowdesk,182688,287497560,287467233,0,David Souter,2009-05-02T19:15:47Z,Removed {{current related}}. No citation to related event.,NA,2009-05-02
1670386,Yellowdesk,23748305,287497410,286931119,0,Bayer,2009-05-02T19:14:59Z,/* MIC Charleston Hazard */ Removed {{current related}}. Cited related article does not exist.,NA,2009-05-02
1670386,Yellowdesk,1923870,287497242,287482848,0,The Pirate Bay,2009-05-02T19:14:04Z,Removed {{current related}}. [[The Pirate Bay trial]] concluded. {{Current related|biographical page|The Pirate Bay trial|date=April 2009}},NA,2009-05-02
1670386,Yellowdesk,5419115,287496987,286882947,0,Fredrik Neij,2009-05-02T19:12:37Z,Removed {{current related}}  [[The Pirate Bay trial]] concluded.,NA,2009-05-02
1670386,Yellowdesk,22558218,287496204,287460572,0,Wikipedia Art controversy,2009-05-02T19:08:15Z,Removed {{Current related}}. Related article or topic not cited. No {{current}} article cited.,NA,2009-05-02
1670386,Yellowdesk,9508525,286122963,285316341,0,Employee Free Choice Act,2009-04-25T22:48:54Z,Removed {{current bill}}. The text and citations clearly indicate the temporal nature of the topic and article.,NA,2009-04-25
1670386,Yellowdesk,1516915,286104740,286095610,0,Swine influenza,2009-04-25T20:52:53Z,Delete redundant template {{current}},NA,2009-04-25
1670386,Yellowdesk,26980,285157134,285142293,0,Sun Microsystems,2009-04-21T03:03:53Z,/* Merger talks */ Redundant template {{current}} removed. already one at top of article. Text and citations adequately indicate temporal nature of the topic.,NA,2009-04-21
1670386,Yellowdesk,22394482,284341552,283643243,0,2009 Zagreb local elections,2009-04-17T02:35:11Z,change to {{future election}} from {{current}},NA,2009-04-17
1670386,Yellowdesk,13260340,279072558,279058092,0,Indian Premier League,2009-03-23T02:53:57Z,change to {{current sport}},NA,2009-03-23
